225	-5.270315e+01
226	-9.324105e+01
228	3.097443e+00
229	-2.880140e+01
233	-1.907890e+01
234	-6.921700e+00
239	6.888500e+00
241	-8.799961e+01
243	-1.938275e+01
245	-9.683110e+01
248	-1.036145e+01
250	-5.860365e+01
252	-5.725261e+01
256	-8.502190e+01
257	-8.883680e+01
259	-9.131375e+01
260	-6.561520e+01
261	-5.143740e+01
266	8.620598e+00
267	-1.788800e+01
268	3.366810e+01
270	-8.754770e+01
273	5.585220e+01
274	-1.998254e+01
275	-5.676144e+01
279	-9.325410e+01
281	-6.756415e+01
282	7.281403e+00
284	-9.521844e+01
285	-1.383960e+01
287	-4.891751e+01
290	-5.103445e+01
291	-4.296895e+01
292	-2.993150e+01
294	-2.810065e+01
296	-1.174095e+01
297	-8.922445e+01
301	-6.139310e+01
303	-2.240580e+01
304	7.559719e+01
305	-4.869995e+01
306	-1.083260e+01
307	-8.744154e+01
313	-4.482700e+00
314	1.949405e+01
315	-4.473465e+01
316	3.408911e+01
317	-3.585998e+01
318	-8.983460e+00
319	-3.322101e+01
320	-5.052350e+01
321	-6.203975e+01
323	-9.055411e+01
324	-6.598065e+01
325	-3.268250e+00
327	-5.742059e+01
330	-5.200270e+01
331	-5.312685e+01
334	3.148270e+01
335	-4.306325e+01
336	-4.401739e+01
338	-6.090620e+01
340	1.568199e+01
341	4.033095e+01
342	-5.458455e+01
344	-3.611030e+01
345	-8.953094e+01
346	-1.080575e+01
347	1.985540e+01
350	-1.326285e+01
351	4.188571e+01
354	2.919455e+01
355	-7.847925e+01
356	-2.522760e+01
357	-1.870850e+01
358	-5.211130e+01
359	-5.093100e+01
361	-2.941701e+01
362	-6.839249e+00
364	-7.330765e+01
366	-3.794070e+01
367	-4.691610e+01
368	3.972570e+01
369	-5.407315e+01
371	-5.846585e+01
372	-6.171635e+01
377	-4.244500e+01
378	-7.353105e+01
379	5.015670e+01
380	-7.012250e+01
381	-7.417335e+01
384	-8.232195e+01
388	-7.711050e+00
390	-6.981101e+01
392	-8.937735e+01
393	-8.631349e+01
394	-5.315851e+01
397	-4.874161e+01
398	-5.430450e-01
399	-4.970010e+01
401	-9.254105e+01
403	-5.090080e+01
405	5.423450e+01
407	-8.013545e+01
409	-6.851465e+01
411	-3.112300e+01
414	5.079871e+01
415	-7.360250e+01
418	8.278395e+01
419	-4.581760e+01
420	-4.237360e+01
421	-9.161090e+01
423	-9.854149e+00
425	-4.607785e+01
427	-4.047055e+01
429	-5.675925e+01
430	1.528250e+01
431	2.357434e+01
432	-3.060058e+00
433	3.046756e+01
434	2.715115e+01
436	-1.637369e+01
437	-1.012325e+02
438	-8.377315e+01
440	1.040314e+00
443	-9.421195e+01
444	-8.938765e+01
451	-9.092371e+01
452	-4.607700e+01
454	-2.655611e+01
455	-1.236240e+01
456	6.436691e+01
459	-2.403065e+01
461	-9.058990e-01
462	-4.761380e+01
465	-3.266879e+01
466	-6.825780e+01
470	1.551710e+01
474	-2.771000e-01
475	-7.146805e+01
480	-9.428185e+01
481	-5.516745e+01
483	4.517255e+01
488	-4.062860e+01
489	-4.712625e+01
492	-3.289848e+00
493	1.227815e+01
494	-8.281010e+01
495	-8.229820e+01
498	3.080435e+01
501	-1.446770e+01
504	-9.690030e+01
507	1.914905e+01
508	-6.645660e+01
509	-7.669708e+00
510	-2.529401e+01
511	7.761737e+01
512	-8.622110e+01
513	1.670779e+01
514	-9.162935e+01
516	-2.951441e+01
518	9.739990e+00
527	3.253004e+01
531	-5.233316e+01
532	-8.458900e+01
533	-2.171745e+01
535	-4.841905e+01
536	-8.392349e+00
537	-4.909315e+01
538	-6.377475e+01
540	3.276200e+00
542	-3.934990e+01
545	-4.625540e+01
548	2.354990e+01
550	1.448150e+00
553	4.390711e+01
554	-4.757390e+01
556	-9.956790e+01
557	3.709555e+01
559	7.893460e+01
560	-2.991925e+01
561	3.940155e+00
562	-6.731751e+01
564	-2.115135e+01
566	2.372902e+00
567	1.178199e+00
571	-6.570890e+01
572	-5.735000e-02
574	-5.090395e+01
576	-6.491615e+01
578	-4.621870e+01
579	-8.268852e+00
580	-7.788400e+01
584	-1.969010e+01
587	-6.586405e+01
589	-1.880765e+01
590	3.496949e+00
591	5.699896e+01
592	5.440186e+00
595	-6.105273e+01
597	4.336685e+01
598	-6.556619e+01
601	-3.357745e+01
602	-3.196329e+01
603	2.124396e+01
604	4.805997e+01
605	-9.637601e+01
606	-6.862830e+01
607	-4.044385e+01
608	-4.386745e+01
610	-9.077940e+01
612	-2.994615e+01
614	-5.643655e+01
616	-3.904511e+01
617	-1.709560e+01
618	5.371829e+01
619	4.666995e+01
620	-6.852447e+00
621	-1.299330e+01
622	-6.188105e+01
623	-3.820325e+01
624	-5.361070e+01
625	-5.340915e+01
626	-1.383211e+01
627	-5.803848e+00
629	-3.469365e+01
630	2.442226e+01
631	1.192285e+01
632	-8.888360e+01
633	-4.734600e+01
634	4.359964e+01
636	-9.313050e+00
637	-1.009620e+02
639	-9.467450e+01
640	5.357584e+01
642	-3.854655e+01
643	-5.938120e+01
647	-3.815295e+01
650	-9.300105e+01
651	-7.505100e+01
652	-7.097345e+01
660	-5.399991e+01
661	-7.202315e+01
662	-6.251260e+01
664	-3.444781e+01
665	-3.017285e+01
666	-4.830374e+01
667	-9.247391e+01
668	7.693735e+01
670	-5.057130e+01
671	-1.695151e+01
672	-2.148160e+01
673	-5.264369e+01
674	-9.360706e+01
675	-2.804105e+01
676	-4.761665e+01
677	-2.630389e+01
679	-3.123680e+01
680	-1.774130e+01
681	-2.812275e+01
682	-5.011325e+01
683	-5.453840e+01
684	-5.651385e+01
685	-8.568335e+01
686	-9.611900e+00
687	-3.823935e+01
688	-5.271675e+01
689	-5.108675e+01
691	-1.633455e+01
693	-5.086905e+01
694	-1.648431e+01
695	-7.075522e+01
698	-5.962372e+01
700	-7.486325e+01
701	-7.891864e+01
702	-6.055760e+01
703	2.496796e+00
705	-7.769466e+01
712	-5.541510e+01
713	-7.800246e+01
714	-1.018690e+02
715	8.365111e+01
716	-2.435645e+01
717	-2.159210e+01
725	-8.702310e+01
728	-5.321500e+01
729	-2.218849e+01
731	8.422328e+01
734	6.029625e+01
735	-4.956435e+01
738	-4.679580e+01
739	-5.559175e+01
740	-9.057420e+01
741	5.349550e+01
743	5.744679e+01
744	-6.076715e+01
745	-5.108460e+01
746	-8.873160e+01
747	-2.546900e+01
748	-5.178995e+01
750	-9.003660e+01
751	-7.784395e+01
752	-5.274840e+01
753	-9.657800e+01
754	-5.926320e+01
755	-4.692300e+01
758	1.627365e+01
759	-7.555930e+01
762	-2.994470e+01
764	-4.916455e+01
765	-6.736285e+01
766	-6.507155e+01
767	-4.535120e+01
770	6.513992e+00
771	-4.062360e+01
772	-7.146010e+01
773	-5.887505e+01
774	-4.964764e+01
776	-1.399284e+01
777	-4.694385e+01
778	8.068547e+01
779	-4.941020e+01
781	-6.902745e+01
782	-5.880011e+01
784	2.755870e+01
785	-5.197119e+01
788	-3.979530e+01
789	5.759247e+00
790	-4.390309e+01
792	3.900670e+01
793	1.905361e+01
794	-9.561134e+01
796	-2.738265e+01
797	-6.966003e+00
798	-8.825790e+01
799	-1.735095e+01
800	-6.716680e+01
801	1.704840e+01
802	-3.569151e+01
803	-9.626475e+01
805	-9.222270e+01
807	8.714156e+01
808	-4.225540e+01
812	-7.615900e+01
814	-9.853026e+01
817	-4.348690e+01
819	-1.353245e+01
824	-8.806033e+01
826	7.135022e+01
827	-2.484845e+01
832	1.188025e+01
833	-9.579530e+01
837	-4.196829e+01
840	-3.681355e+01
842	-6.924980e+01
843	-8.268961e+01
845	-7.754548e+00
846	-5.520636e+01
847	-9.629425e+01
850	-4.735256e+01
851	-2.583569e+01
852	-7.312925e+01
853	-8.725265e+01
854	-5.222840e+01
855	5.212500e+01
856	-9.560705e+01
862	-5.656965e+01
865	4.821551e+01
867	-5.589705e+01
868	-3.672653e+00
869	3.351035e+01
870	8.796560e+01
874	-4.402570e+01
875	1.894290e+01
876	3.998390e+01
877	7.586125e+01
878	-9.660975e+01
880	-6.166585e+01
881	-4.993485e+01
882	1.547560e+01
887	-3.189255e+01
889	-3.272210e+01
890	-2.972000e+01
891	-2.195260e+01
892	-9.516259e+01
893	-6.218290e+01
895	-6.343787e+01
897	-5.357282e+01
899	5.356592e+01
900	-3.391864e+01
901	2.914999e+01
902	-9.106940e+01
903	-9.354120e+01
905	-5.316571e+01
909	-8.816016e+01
912	1.793579e+01
913	-8.867445e+01
915	-2.385831e+01
916	4.284605e+01
917	-4.726070e+01
918	-9.462260e+01
920	1.346840e+01
921	-8.578299e+01
923	6.037039e+01
924	-2.907950e+01
925	-7.702620e+01
926	-3.998869e+01
927	-9.786615e+01
931	-2.587708e+00
932	-8.553810e+01
933	2.163449e+01
935	-5.356120e+01
937	-5.475810e+01
938	-3.138844e+01
940	-1.040998e+02
942	2.861841e+01
948	-9.451035e+01
950	-7.277985e+01
953	1.303555e+01
956	-1.209845e+01
957	-3.376345e+01
958	-3.230030e+01
960	1.015125e+01
964	-7.085602e+00
968	-5.584445e+01
969	7.603379e+01
970	-9.321475e+01
971	4.580780e+01
973	6.103545e+01
975	-3.735970e+01
976	-1.083835e+02
977	2.908105e+01
978	-4.684755e+01
982	-3.984585e+01
983	-2.741995e+01
986	5.208095e+01
990	2.360095e+01
991	5.312500e+00
995	8.247394e+01
997	-9.473740e+01
998	-5.653925e+01
1001	4.306485e+01
1005	-9.315271e+01
1006	-4.464075e+01
1007	1.583914e+01
1008	4.387189e+01
1009	6.798135e+01
1010	-1.933005e+01
1012	-5.416035e+01
1015	-6.777686e+01
1016	-6.659045e+01
1018	-1.215175e+01
1019	-9.501630e+01
1021	-3.777769e+01
1023	2.465570e+01
1024	-4.536916e+01
1026	-1.037031e+02
1027	-4.194575e+01
1028	-1.038923e+02
1029	-7.042755e+00
1030	-3.017239e+01
1035	-2.938686e+01
1036	-3.651779e+01
1038	-8.895900e+01
1039	5.390315e+01
1041	-9.248045e+01
1043	4.856598e+00
1045	7.938725e+01
1046	-9.947630e+01
1048	-6.813535e+01
1052	-1.599325e+01
1055	-1.015885e+01
1060	4.674599e+01
1062	-7.051680e+01
1063	-6.616220e+01
1064	-4.695390e+01
1066	-8.990550e+01
1069	-4.395695e+01
1071	6.523251e+00
1072	-6.175350e+01
1075	-6.092695e+01
1076	-1.141040e+01
1078	-6.760060e+01
1079	-8.705830e+01
1080	-7.725020e+01
1082	-6.254735e+01
1085	-3.579255e+01
1088	-4.183800e+01
1089	-9.078975e+01
1090	-6.674315e+01
1092	-8.762445e+01
1093	-1.053806e+02
1094	3.382324e+01
1101	-1.448450e+01
1103	6.323529e+01
1108	3.413531e+01
1109	-6.564453e+00
1113	-9.011011e+01
1115	-1.275821e+01
1118	-8.766251e+01
1119	-6.268095e+01
1120	-8.770950e+01
1122	-7.278855e+01
1124	-8.719720e+01
1126	-1.079752e+02
1133	-2.630360e+01
1136	7.622205e+01
1144	8.501340e+01
1148	-5.930575e+01
1149	-5.779670e+01
1152	6.314680e+01
1164	-6.592245e+01
1165	-2.867705e+01
1168	-9.071130e+01
1169	-5.050115e+01
1170	2.078840e+01
1171	-8.522670e+01
1175	-4.576720e+01
1176	-4.284130e+01
1177	-2.517950e+01
1178	-3.228945e+01
1179	-3.717800e+01
1180	-3.011915e+01
1181	-1.133640e+01
1183	-8.878165e+01
1184	-6.590550e+01
1186	-5.725735e+01
1187	-1.941800e+01
1188	2.395000e-01
1197	9.413392e+00
1199	-2.742380e+01
1201	-6.747336e+01
1204	-6.028220e+01
1205	-1.998325e+01
1206	-7.465366e+01
1209	-9.099774e+01
1210	-5.897705e+01
1214	-4.004926e+01
1215	-4.949425e+01
1218	-3.203494e+01
1220	-6.209314e+01
1221	-9.983270e+01
1222	-4.423834e+01
1223	3.012180e+01
1224	-4.887094e+01
1226	2.856689e+00
1232	-2.381220e+01
1233	3.951797e+00
1235	-6.768490e-01
1237	-9.806175e+01
1238	-2.728215e+01
1241	-5.486745e+01
1242	3.550345e+01
1245	-4.071715e+01
1246	-4.475145e+01
1248	-5.846269e+01
1249	-7.890645e+01
1252	-5.504475e+01
1253	-2.862520e+01
1256	-1.024156e+02
1258	-4.427844e+01
1269	-2.769595e+01
1270	-5.241510e+01
1271	-6.765015e+01
1272	-2.513280e+01
1273	-3.787330e+01
1274	-5.808650e+01
1275	-5.282565e+01
1278	-9.294780e+01
1279	-5.107950e+01
1282	-5.891165e+01
1284	-1.195150e+01
1287	7.385745e+01
1291	9.156547e+00
1292	-1.637430e+01
1293	-6.193995e+01
1294	7.021049e+00
1295	-5.533530e+01
1298	4.111885e+01
1299	-6.333975e+01
1300	-9.111920e+01
1302	-5.322620e+01
1303	-5.513565e+01
1304	-7.746896e+01
1305	-3.814789e+01
1307	-4.942746e+01
1308	-2.493155e+01
1309	-5.215936e+01
1312	-4.437735e+01
1313	-6.393800e+01
1318	-8.412875e+01
1319	-9.900147e+00
1320	-9.207245e+00
1321	-9.232530e+01
1325	-3.196921e+01
1326	-3.117120e+01
1327	5.257203e+00
1329	5.729141e+01
1330	3.166486e+01
1331	-3.762750e+01
1332	2.505530e+01
1333	-5.022644e+00
1335	1.740216e+01
1336	-1.278900e+00
1338	-9.048891e+01
1339	-7.509485e+01
1340	-6.349655e+01
1342	-9.334634e+01
1343	-1.753395e+01
1345	-9.000785e+01
1348	-5.491545e+01
1349	-4.496780e+01
1350	-8.990860e+01
1353	-7.113930e+01
1354	6.151398e+00
1355	-5.629944e+00
1357	-5.231045e+01
1359	-2.124035e+01
1365	-3.904015e+01
1366	-5.412580e+01
1367	-6.689975e+01
1368	-4.416680e+01
1370	-7.700505e+01
1372	-6.742215e+01
1379	-4.194925e+01
1380	-6.415649e+00
1381	1.111265e+01
1382	-6.263680e+01
1384	-4.750640e+01
1385	-4.421585e+01
1386	-4.019400e+01
1387	-4.156189e+01
1388	-1.216650e+01
1389	-4.401849e+01
1390	-6.381561e+01
1391	-8.524980e+01
1393	2.283829e+01
1394	-3.535831e+01
1396	-8.364984e+01
1397	-5.959994e+01
1398	9.330597e+00
1399	-8.933290e+01
1400	5.810779e+01
1404	-4.817465e+01
1405	-6.502715e+01
1406	-2.255286e+01
1408	-4.300450e+01
1409	-2.870605e+01
1410	-7.485705e+01
1415	2.414349e+01
1416	8.579739e+01
1417	2.234425e+01
1419	-3.017775e+01
1420	-5.142105e+01
1422	-8.827365e+01
1423	-5.482325e+01
1424	-3.992605e+01
1425	-7.944325e+01
1426	-3.982980e+01
1429	-1.061585e+01
1430	-4.941905e+01
1431	-1.827435e+01
1432	1.766420e+01
1433	-2.772315e+01
1436	-3.088620e+01
1438	1.713460e+01
1439	-3.346775e+01
1441	-5.271895e+01
1442	-2.925375e+01
1445	-4.717215e+01
1446	-5.994985e+01
1447	-8.266445e+01
1448	2.172050e+00
1449	-8.184575e+01
1450	1.788495e+01
1453	4.524335e+01
1455	1.582770e+01
1456	2.971426e+01
1457	-7.148581e+01
1460	-3.109619e+01
1461	-8.778619e+01
1462	-5.925870e+01
1463	-2.934619e+01
1464	-8.271326e+01
1465	-9.067360e+01
1466	4.736151e+01
1469	4.018366e+01
1470	-3.250909e+01
1471	-4.387520e+01
1472	-4.582539e+01
1474	4.606589e+01
1475	-5.614896e+01
1477	-4.847646e+01
1478	-8.833696e+01
1479	-3.678191e+01
1480	-3.378046e+01
1482	1.167371e+01
1483	5.336490e+01
1484	-1.521249e+01
1485	-2.970990e+01
1486	7.240143e+00
1488	-9.221000e+01
1489	-1.354311e+01
1491	-2.658140e+01
1492	-7.811740e+01
1493	4.118691e+01
1495	-1.770235e+01
1496	1.159090e+01
1497	-1.705645e+01
1500	-9.992455e+01
1501	-2.829840e+01
1504	-1.857090e+01
1506	-2.737630e+01
1507	6.670255e+01
1510	-4.281575e+01
1514	-9.496745e+01
1517	1.146460e+01
1519	2.624305e+01
1520	-3.497051e+00
1522	4.381035e+01
1523	1.650975e+01
1527	-9.070560e+01
1528	-5.852115e+01
1529	-4.480680e+01
1530	-4.225570e+01
1534	-3.196649e+01
1535	8.057126e+01
1537	-2.414709e+01
1539	7.303461e+01
1540	-4.830695e+01
1541	-3.151526e+01
1543	4.057211e+01
1544	-8.286360e+01
1545	2.412820e+01
1546	-4.313921e+01
1547	-6.083900e+01
1548	-4.569705e+01
1549	-6.523524e+01
1550	-4.541425e+01
1551	-4.804996e+01
1552	-2.257726e+01
1555	-1.217955e+01
1556	-1.008791e+01
1557	-9.012485e+01
1558	-8.311070e+01
1560	-1.802040e+01
1561	-7.288396e+01
1563	-3.202460e+01
1564	-4.725693e+00
1566	-1.040124e+01
1569	-6.116405e+01
1570	-1.285970e+01
1571	2.056250e+01
1572	-8.157825e+01
1573	-4.496315e+01
1574	-9.433195e+01
1575	2.194486e+01
1576	7.758490e+01
1578	-6.000975e+01
1581	-2.503799e+01
1582	-8.378245e+01
1590	3.868535e+01
1592	2.404774e+01
1593	2.370094e+01
1594	-1.162900e+01
1596	-6.046405e+01
1600	-7.106855e+01
1601	-2.640410e+01
1602	-2.917885e+01
1603	-5.960760e+01
1606	-2.708505e+01
1608	3.018555e+01
1610	-4.522325e+01
1611	-7.884400e+01
1613	-8.710120e+01
1615	3.847555e+01
1618	5.571710e+01
1619	-6.136440e+01
1620	-5.640190e+01
1621	-9.180615e+01
1624	-8.240915e+01
1626	-3.925629e+01
1627	-5.849854e+01
1628	-5.185474e+01
1632	-8.702060e+01
1633	7.929462e+01
1634	-8.761365e+01
1636	1.995084e+01
1637	5.663785e+01
1638	-9.708784e+01
1639	-2.524020e+01
1640	-5.336404e+01
1641	-3.666154e+01
1642	-8.371670e+01
1644	-9.769505e+01
1648	3.771645e+01
1649	-5.664169e+01
1651	-2.198041e+01
1653	-9.379245e+01
1657	-8.988540e+01
1658	-7.521495e+01
1661	3.336165e+01
1662	-8.990970e+01
1663	-2.198375e+01
1666	6.128505e+01
1667	-5.579870e+01
1668	-6.943100e+01
1669	-8.127070e+01
1672	-9.029880e+01
1674	-1.716385e+01
1675	2.818829e+01
1677	-9.131365e+01
1678	-4.255705e+01
1680	-3.562115e+01
1681	4.414195e+01
1682	-1.258285e+01
1688	-8.780905e+01
1689	-7.108730e+01
1690	-8.376660e+01
1691	-7.133055e+01
1692	-1.042000e+01
1694	-4.484345e+01
1695	-5.743670e+01
1696	-5.742400e+01
1697	-7.927165e+01
1698	-4.556285e+01
1699	4.094601e+00
1701	-7.784720e+01
1704	5.640540e+01
1705	-8.902230e+01
1706	1.699090e+01
1708	-5.662045e+01
1711	-6.653894e+01
1712	-5.244800e+01
1715	-6.851019e+01
1721	2.934354e+01
1722	-9.648995e+01
1724	-9.210155e+01
1725	-2.173700e+01
1727	-5.455859e+01
1735	-7.871596e+01
1737	2.550003e+00
1738	4.892699e+01
1742	4.873085e+01
1743	-2.709395e+01
1744	-8.435851e+01
1746	-5.555530e+01
1750	-8.995565e+01
1751	-6.014945e+01
1756	-8.459110e+01
1759	-4.454660e+01
1760	-1.839900e+01
1764	6.842964e+01
1766	1.168535e+01
1767	2.401535e+01
1768	-3.353550e+01
1770	1.124820e+01
1772	-3.185725e+01
1773	-5.403080e+01
1774	-3.741870e+01
1776	-5.442690e+01
1777	-3.532030e-01
1781	-5.172270e+01
1782	-4.927510e+01
1783	-1.861765e+01
1784	-4.235335e+01
1785	-4.466815e+01
1786	-7.411310e+01
1787	-5.386760e+01
1788	-4.789690e+01
1789	-4.665100e+00
1791	-4.396771e+01
1794	-6.753095e+01
1795	-7.572229e+01
1798	-4.288010e+01
1800	6.307410e+01
1803	-4.401788e+01
1806	-9.748830e+01
1807	-9.196030e+01
1810	-2.955136e+01
1811	-6.226904e+01
1814	-1.175436e+01
1818	4.995160e+01
1819	-7.245290e+01
1820	-2.208165e+01
1822	-6.733001e+00
1828	3.032809e+01
1830	2.970630e+01
1832	-8.766541e+01
1834	-9.994285e+01
1836	4.355464e+01
1837	-1.107985e+01
1844	1.548325e+01
1845	-6.567350e+01
1854	4.593045e+01
1856	-4.544345e+01
1862	8.095656e+01
1863	-4.198735e+01
1866	-8.832645e+01
1867	1.629820e+01
1868	4.313791e+01
1869	4.821548e+00
1870	2.770855e+01
1872	-3.348920e+01
1873	-8.952625e+01
1876	5.506555e+01
1877	-8.803769e+01
1878	-2.206210e+01
1879	-1.150391e+02
1885	-2.867380e+01
1886	3.629571e+01
1889	-4.628555e+01
1890	-2.919600e+01
1892	-3.719106e+01
1893	-7.828716e+01
1895	-4.974359e+01
1903	-9.635049e+01
1907	-1.070476e+02
1908	-8.918445e+01
1909	1.762451e+00
1912	2.666995e+01
1913	3.766385e+01
1915	-2.998990e+01
1922	-5.873100e+01
1924	-3.786114e+01
1925	5.219824e+01
1926	6.777365e+01
1930	-8.969735e+01
1931	-9.543460e+01
1932	-5.551860e+01
1933	-1.834098e+00
1934	-1.394815e+01
1935	6.228798e+00
1936	3.017950e+01
1938	-2.420075e+01
1939	5.398998e+00
1940	3.616464e+01
1941	-3.236380e+01
1942	-9.049991e+01
1943	-4.742319e+01
1944	-4.493945e+01
1945	-9.704102e+00
1946	-9.275340e+01
1947	2.627301e+01
1948	1.023901e+01
1949	5.266281e+01
1950	1.192545e+01
1951	-8.544640e+01
1952	-1.131164e+01
1953	-5.718465e+01
1955	-5.173520e+01
1957	-6.914154e+00
1959	-8.284109e+01
1962	-4.324220e+01
1963	-3.700165e+01
1965	8.225098e+00
1967	-6.258145e+01
1968	-6.578426e+01
1970	-8.922575e+01
1971	-5.746200e+01
1974	-8.886890e+01
1976	-4.997060e+01
1978	5.865939e+01
1979	-9.117005e+01
1981	-4.543256e+01
1982	-6.803680e+01
1984	-6.317015e+01
1987	1.266660e+01
1988	1.929170e+01
1989	-5.930710e+01
1990	-7.584700e+01
1991	2.916695e+01
1993	-4.276815e+01
1996	-7.896375e+01
1997	-2.922630e+01
1998	1.829179e+01
1999	-8.812930e+01
2001	-5.027810e+01
2005	4.529000e+01
2007	-4.215700e+01
2008	-2.875645e+01
2011	-8.764805e+01
2012	-4.136015e+01
2013	8.214348e+00
2014	-5.825550e+01
2015	6.622101e+00
2016	7.060645e+01
2017	-3.384170e+01
2021	-7.311290e+01
2023	-3.545415e+01
2025	3.582401e+00
2026	-8.731270e+01
2027	1.297155e+01
2028	-9.138581e+01
2029	1.503265e+01
2030	-8.834756e+01
2031	-1.881561e+01
2035	-4.362399e+01
2036	5.335056e+01
2037	-8.967650e+01
2038	-6.788100e+01
2039	1.070050e+01
2040	-1.090074e+02
2041	-5.561705e+01
2042	-4.295020e+01
2043	-3.896925e+01
2044	-8.513501e+01
2047	-8.594435e+01
2048	-4.721506e+01
2055	-5.295599e+01
2058	-6.941631e+01
2059	-8.895650e+01
2061	-9.110900e+01
2062	4.107510e+01
2063	-4.953325e+01
2064	-7.196055e+01
2065	-2.980540e+01
2066	-5.753525e+01
2067	4.122125e+01
2069	-9.740495e+01
2073	-5.290847e+00
2080	8.655106e+01
2081	7.167246e+01
2083	8.702025e+01
2085	1.718996e+01
2086	-4.193640e+01
2088	-3.268040e+01
2089	-2.153210e+01
2091	-5.262075e+01
2094	-2.534190e+01
2097	-1.987335e+01
2098	-8.552660e+01
2099	2.505790e+01
2100	-1.212275e+01
2102	-1.599602e+00
2103	-4.377375e+01
2104	6.209220e+01
2105	1.151645e+01
2106	-4.392002e+00
2107	-8.772940e+01
2108	4.780395e+01
2109	-9.234061e+01
2110	6.501776e+01
2112	-8.818985e+01
2113	-5.752899e+01
2114	2.619940e-01
2115	-2.585974e+01
2116	2.305301e+01
2117	-6.584531e+01
2118	-2.585374e+01
2121	-2.705240e+01
2122	-6.791501e+01
2123	-5.032600e+01
2127	-3.467116e+01
2130	-9.124789e+01
2131	1.200620e+01
2133	-6.294403e+00
2135	-4.152875e+01
2137	-9.262730e+01
2139	-4.312180e+01
2140	-2.736909e+01
2141	-2.780971e+01
2143	-8.589935e+01
2144	-3.907655e+01
2145	-3.069075e+01
2147	3.168855e+01
2148	-4.511830e+01
2149	-5.361990e+01
2151	4.884215e+01
2152	4.448309e+01
2153	2.980804e+00
2154	1.795775e+01
2155	7.446490e+01
2156	-3.152047e+00
2158	-6.229455e+01
2161	-7.055925e+01
2162	-3.534500e+01
2163	-4.414560e+01
2165	-4.467265e+01
2166	-9.055984e+01
2168	-2.673775e+01
2169	-1.187475e+01
2170	1.609001e+00
2171	-6.713540e+01
2173	-7.622170e+01
2175	-4.915985e+01
2176	-5.648300e+01
2177	-8.631790e+01
2178	3.008560e+01
2179	-8.319418e+01
2181	-8.670938e+01
2183	-3.604172e+01
2186	-9.503834e+01
2191	-9.396396e+01
2192	8.176721e+01
2193	-9.033850e+01
2197	6.004929e+01
2200	1.458185e+01
2202	-2.540640e+01
2203	-8.942835e+01
2205	6.476044e+00
2207	-5.735594e+01
2211	3.002089e+01
2212	-6.371291e+01
2220	-7.971365e+01
2224	-6.872015e+01
2225	-4.540805e+01
